,time_s,speed_mph,speed_mph_capped,speed_ms,incremental_distance,cumulative_distance,acceleration_mss,power_W,incremental_energy_J,cumulative_energy_J
488,488,35.0,25.0,11.176,11.176,3872.5734079999866,0.0,5571.443485953734,5571.443485953734,2377881.329838945
489,489,34.8,25.0,11.176,11.176,3883.7494079999865,0.0,5571.443485953734,5571.443485953734,2383452.773324899
490,490,34.6,25.0,11.176,11.176,3894.9254079999864,0.0,5571.443485953734,5571.443485953734,2389024.2168108528
491,491,34.5,25.0,11.176,11.176,3906.1014079999863,0.0,5571.443485953734,5571.443485953734,2394595.6602968066
492,492,33.5,25.0,11.176,11.176,3917.2774079999863,0.0,5571.443485953734,5571.443485953734,2400167.1037827604
493,493,32.0,25.0,11.176,11.176,3928.453407999986,0.0,5571.443485953734,5571.443485953734,2405738.5472687143
494,494,30.1,25.0,11.176,11.176,3939.629407999986,0.0,5571.443485953734,5571.443485953734,2411309.990754668
495,495,28.0,25.0,11.176,11.176,3950.805407999986,0.0,5571.443485953734,5571.443485953734,2416881.434240622
496,496,25.5,25.0,11.176,11.176,3961.981407999986,0.0,5571.443485953734,5571.443485953734,2422452.877726576
497,497,22.5,22.5,10.0584,10.0584,3972.039807999986,-1.1175999999999995,-11108.618880837,0.0,2422452.877726576
498,498,19.8,19.8,8.851392,8.851392,3980.891199999986,-1.207008,-11060.730353169269,0.0,2422452.877726576
499,499,16.5,16.5,7.3761600000000005,7.3761600000000005,3988.2673599999857,-1.475232,-12163.955493808733,0.0,2422452.877726576
500,500,13.2,13.2,5.900928,5.900928,3994.1682879999858,-1.475232,-9824.823372280403,0.0,2422452.877726576
501,501,10.3,10.3,4.604512000000001,4.604512000000001,3998.7727999999856,-1.2964159999999998,-6550.409765281214,0.0,2422452.877726576
502,502,7.2,7.2,3.218688,3.218688,4001.9914879999856,-1.3858240000000004,-5014.999397820324,0.0,2422452.877726576
503,503,4.0,4.0,1.78816,1.78816,4003.7796479999856,-1.4305280000000002,-2909.7656080486663,0.0,2422452.877726576
504,504,1.0,1.0,0.44704,0.44704,4004.2266879999856,-1.34112,-671.8891345605406,0.0,2422452.877726576
505,505,0.0,0.0,0.0,0.0,4004.2266879999856,-0.44704,0.0,0.0,2422452.877726576
506,506,0.0,0.0,0.0,0.0,4004.2266879999856,0.0,0.0,0.0,2422452.877726576
507,507,0.0,0.0,0.0,0.0,4004.2266879999856,0.0,0.0,0.0,2422452.877726576
508,508,0.0,0.0,0.0,0.0,4004.2266879999856,0.0,0.0,0.0,2422452.877726576
509,509,0.0,0.0,0.0,0.0,4004.2266879999856,0.0,0.0,0.0,2422452.877726576
510,510,0.0,0.0,0.0,0.0,4004.2266879999856,0.0,0.0,0.0,2422452.877726576
511,511,1.2,1.2,0.536448,0.536448,4004.7631359999855,0.536448,621.0534931634945,621.0534931634945,2423073.9312197394
512,512,3.5,3.5,1.56464,1.56464,4006.3277759999855,1.028192,2904.43010168953,2904.43010168953,2425978.361321429
513,513,5.5,5.5,2.45872,2.45872,4008.7864959999856,0.89408,4104.006477151574,4104.006477151574,2430082.3677985803
514,514,6.5,6.5,2.90576,2.90576,4011.6922559999857,0.4470399999999999,3015.095266001039,3015.095266001039,2433097.463064581
515,515,8.5,8.5,3.79984,3.79984,4015.492095999986,0.8940800000000002,6368.400272479231,6368.400272479231,2439465.8633370604
516,516,9.6,9.6,4.291584,4.291584,4019.783679999986,0.4917440000000002,4759.6138320764785,4759.6138320764785,2444225.477169137
517,517,10.5,10.5,4.69392,4.69392,4024.477599999986,0.402336,4624.877657534884,4624.877657534884,2448850.354826672
518,518,11.9,11.9,5.319776,5.319776,4029.797375999986,0.6258559999999997,6953.530417373704,6953.530417373704,2455803.885244046
519,519,14.0,14.0,6.25856,6.25856,4036.055935999986,0.9387840000000001,11011.020478695564,11011.020478695564,2466814.9057227415
520,520,16.0,16.0,7.15264,7.15264,4043.208575999986,0.8940799999999998,12200.416577058564,12200.416577058564,2479015.3222998
521,521,17.7,17.7,7.912608,7.912608,4051.121183999986,0.7599679999999998,12066.37739040324,12066.37739040324,2491081.699690203
522,522,19.0,19.0,8.49376,8.49376,4059.614943999986,0.5811520000000003,10865.982333256019,10865.982333256019,2501947.682023459
523,523,20.1,20.1,8.985504,8.985504,4068.600447999986,0.4917440000000006,10419.22307581171,10419.22307581171,2512366.905099271
524,524,21.0,21.0,9.38784,9.38784,4077.988287999986,0.402336,9752.58885487477,9752.58885487477,2522119.493954146
525,525,22.0,22.0,9.83488,9.83488,4087.823167999986,0.44703999999999944,10908.502990086452,10908.502990086452,2533027.9969442324
526,526,23.0,23.0,10.281920000000001,10.281920000000001,4098.105087999986,0.4470400000000012,11479.272259356787,11479.272259356787,2544507.2692035893
527,527,23.8,23.8,10.639552,10.639552,4108.744639999985,0.35763199999999884,10595.0711615706,10595.0711615706,2555102.34036516
528,528,24.5,24.5,10.95248,10.95248,4119.697119999985,0.31292799999999943,10272.840706224226,10272.840706224226,2565375.181071384
529,529,24.9,24.9,11.131296,11.131296,4130.828415999985,0.1788160000000012,8360.74418350058,8360.74418350058,2573735.9252548846
530,530,25.0,25.0,11.176,11.176,4142.004415999985,0.04470399999999941,6279.420782770492,6279.420782770492,2580015.346037655
531,531,25.0,25.0,11.176,11.176,4153.180415999986,0.0,5571.443485953734,5571.443485953734,2585586.789523609
532,532,25.0,25.0,11.176,11.176,4164.356415999986,0.0,5571.443485953734,5571.443485953734,2591158.233009563
533,533,25.0,25.0,11.176,11.176,4175.532415999986,0.0,5571.443485953734,5571.443485953734,2596729.6764955167
534,534,25.0,25.0,11.176,11.176,4186.708415999987,0.0,5571.443485953734,5571.443485953734,2602301.1199814705
535,535,25.0,25.0,11.176,11.176,4197.884415999987,0.0,5571.443485953734,5571.443485953734,2607872.5634674244
536,536,25.6,25.0,11.176,11.176,4209.0604159999875,0.0,5571.443485953734,5571.443485953734,2613444.006953378
537,537,25.8,25.0,11.176,11.176,4220.236415999988,0.0,5571.443485953734,5571.443485953734,2619015.450439332
538,538,26.0,25.0,11.176,11.176,4231.412415999988,0.0,5571.443485953734,5571.443485953734,2624586.893925286
539,539,25.6,25.0,11.176,11.176,4242.588415999989,0.0,5571.443485953734,5571.443485953734,2630158.3374112397
540,540,25.2,25.0,11.176,11.176,4253.764415999989,0.0,5571.443485953734,5571.443485953734,2635729.7808971936
541,541,25.0,25.0,11.176,11.176,4264.940415999989,0.0,5571.443485953734,5571.443485953734,2641301.2243831474
542,542,25.0,25.0,11.176,11.176,4276.11641599999,0.0,5571.443485953734,5571.443485953734,2646872.6678691013
543,543,25.0,25.0,11.176,11.176,4287.29241599999,0.0,5571.443485953734,5571.443485953734,2652444.111355055
544,544,24.4,24.4,10.907776,10.907776,4298.20019199999,-0.268224,1239.45698958013,1239.45698958013,2653683.5683446354
545,545,23.1,23.1,10.326624,10.326624,4308.5268159999905,-0.5811519999999994,-3509.0420190690656,0.0,2653683.5683446354
546,546,19.8,19.8,8.851392,8.851392,4317.37820799999,-1.475232,-14425.03846764255,0.0,2653683.5683446354
547,547,16.5,16.5,7.3761600000000005,7.3761600000000005,4324.75436799999,-1.475232,-12163.955493808733,0.0,2653683.5683446354
548,548,13.2,13.2,5.900928,5.900928,4330.65529599999,-1.475232,-9824.823372280403,0.0,2653683.5683446354
549,549,9.9,9.9,4.425696,4.425696,4335.08099199999,-1.475232,-7423.251932596462,0.0,2653683.5683446354
550,550,6.6,6.6,2.950464,2.950464,4338.03145599999,-1.475232,-4974.851004295812,0.0,2653683.5683446354
551,551,3.3,3.3,1.475232,1.475232,4339.5066879999895,-1.475232,-2495.2304169173576,0.0,2653683.5683446354
552,552,0.0,0.0,0.0,0.0,4339.5066879999895,-1.475232,0.0,0.0,2653683.5683446354
553,553,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
554,554,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
555,555,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
556,556,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
557,557,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
558,558,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
559,559,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
560,560,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
561,561,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
562,562,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
563,563,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
564,564,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
565,565,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
566,566,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
567,567,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
568,568,0.0,0.0,0.0,0.0,4339.5066879999895,0.0,0.0,0.0,2653683.5683446354
569,569,3.3,3.3,1.475232,1.475232,4340.981919999989,1.475232,3672.6677929503257,3672.6677929503257,2657356.2361375857
570,570,6.6,6.6,2.950464,2.950464,4343.932383999989,1.475232,7360.945415439554,7360.945415439554,2664717.1815530253
571,571,9.9,9.9,4.425696,4.425696,4348.358079999989,1.475232,11080.442697006587,11080.442697006587,2675797.624250032
572,572,13.0,13.0,5.81152,5.81152,4354.169599999989,1.3858239999999995,13880.590518105837,13880.590518105837,2689678.214768138
573,573,14.6,14.6,6.526784,6.526784,4360.696383999989,0.7152640000000003,9433.76505795314,9433.76505795314,2699111.979826091
574,574,16.0,16.0,7.15264,7.15264,4367.849023999989,0.6258559999999997,9481.783757282174,9481.783757282174,2708593.763583373
575,575,17.0,17.0,7.59968,7.59968,4375.448703999989,0.4470400000000003,8189.310264155671,8189.310264155671,2716783.0738475285
576,576,17.0,17.0,7.59968,7.59968,4383.04838399999,0.0,3375.0646458016445,3375.0646458016445,2720158.13849333
577,577,17.0,17.0,7.59968,7.59968,4390.64806399999,0.0,3375.0646458016445,3375.0646458016445,2723533.203139132
578,578,17.5,17.5,7.8232,7.8232,4398.47126399999,0.22351999999999972,5974.105857300815,5974.105857300815,2729507.308996433
579,579,17.7,17.7,7.912608,7.912608,4406.383871999989,0.08940799999999971,4547.658498209164,4547.658498209164,2734054.967494642
580,580,17.7,17.7,7.912608,7.912608,4414.296479999989,0.0,3545.162645916623,3545.162645916623,2737600.1301405584
581,581,17.5,17.5,7.8232,7.8232,4422.119679999989,-0.08940799999999971,2505.017102898659,2505.017102898659,2740105.147243457
582,582,17.0,17.0,7.59968,7.59968,4429.719359999989,-0.22351999999999972,967.9418366246366,967.9418366246366,2741073.0890800813
583,583,16.9,16.9,7.554975999999999,7.554975999999999,4437.2743359999895,-0.04470400000000119,2872.4711230153866,2872.4711230153866,2743945.560203097
584,584,16.6,16.6,7.420864000000002,7.420864000000002,4444.695199999989,-0.13411199999999734,1869.209100172895,1869.209100172895,2745814.7693032697
585,585,17.0,17.0,7.59968,7.59968,4452.2948799999895,0.17881599999999853,5300.762893143238,5300.762893143238,2751115.532196413
586,586,17.1,17.1,7.644384000000001,7.644384000000001,4459.93926399999,0.04470400000000119,3883.395829270409,3883.395829270409,2754998.9280256834
587,587,17.0,17.0,7.59968,7.59968,4467.53894399999,-0.04470400000000119,2893.640083966229,2893.640083966229,2757892.5681096497
588,588,16.6,16.6,7.420864000000002,7.420864000000002,4474.95980799999,-0.17881599999999853,1399.1121750865482,1399.1121750865482,2759291.680284736
589,589,16.5,16.5,7.3761600000000005,7.3761600000000005,4482.335967999989,-0.04470400000000119,2788.5250149613953,2788.5250149613953,2762080.205299698
590,590,16.5,16.5,7.3761600000000005,7.3761600000000005,4489.712127999989,0.0,3255.790030860475,3255.790030860475,2765335.995330558
591,591,16.6,16.6,7.420864000000002,7.420864000000002,4497.132991999989,0.04470400000000119,3749.596800518216,3749.596800518216,2769085.5921310764
592,592,17.0,17.0,7.59968,7.59968,4504.732671999989,0.17881599999999853,5300.762893143238,5300.762893143238,2774386.3550242195
593,593,17.6,17.6,7.867904000000001,7.867904000000001,4512.600575999989,0.2682240000000009,6511.131859679877,6511.131859679877,2780897.486883899
594,594,18.5,18.5,8.270240000000001,8.270240000000001,4520.870815999989,0.402336,8459.310816879472,8459.310816879472,2789356.7977007786
595,595,19.2,19.2,8.583168,8.583168,4529.453983999989,0.31292799999999943,7728.6211035465385,7728.6211035465385,2797085.418804325
596,596,20.2,20.2,9.030208,9.030208,4538.484191999989,0.44703999999999944,9904.90769082959,9904.90769082959,2806990.3264951548
597,597,21.0,21.0,9.38784,9.38784,4547.872031999989,0.3576320000000006,9157.887925548692,9157.887925548692,2816148.2144207032
598,598,21.1,21.1,9.432544,9.432544,4557.3045759999895,0.04470399999999941,5025.1979147626735,5025.1979147626735,2821173.412335466
599,599,21.2,21.2,9.477248,9.477248,4566.78182399999,0.04470399999999941,5055.506060594456,5055.506060594456,2826228.9183960604
600,600,21.6,21.6,9.656064,9.656064,4576.4378879999895,0.1788160000000012,7012.740997952925,7012.740997952925,2833241.659394013
601,601,22.0,22.0,9.83488,9.83488,4586.27276799999,0.17881599999999942,7170.382862893918,7170.382862893918,2840412.042256907
602,602,22.4,22.4,10.013696,10.013696,4596.28646399999,0.17881599999999942,7329.5536979764875,7329.5536979764875,2847741.5959548834
603,603,22.5,22.5,10.0584,10.0584,4606.34486399999,0.04470400000000119,5458.049864675381,5458.049864675381,2853199.6458195588
604,604,22.5,22.5,10.0584,10.0584,4616.40326399999,0.0,4820.870297540272,4820.870297540272,2858020.516117099
605,605,22.5,22.5,10.0584,10.0584,4626.4616639999895,0.0,4820.870297540272,4820.870297540272,2862841.3864146397
606,606,22.7,22.7,10.147808,10.147808,4636.609471999989,0.08940799999999882,6164.265163035471,6164.265163035471,2869005.6515776752
607,607,23.7,23.7,10.594848,10.594848,4647.204319999989,0.4470400000000012,11884.729208830007,11884.729208830007,2880890.380786505
608,608,25.1,25.0,11.176,11.176,4658.380319999989,0.5811519999999994,14775.148344571708,14775.148344571708,2895665.5291310768
609,609,26.0,25.0,11.176,11.176,4669.55631999999,0.0,5571.443485953734,5571.443485953734,2901236.9726170306
610,610,26.5,25.0,11.176,11.176,4680.73231999999,0.0,5571.443485953734,5571.443485953734,2906808.4161029845
611,611,27.0,25.0,11.176,11.176,4691.90831999999,0.0,5571.443485953734,5571.443485953734,2912379.8595889383
612,612,26.1,25.0,11.176,11.176,4703.084319999991,0.0,5571.443485953734,5571.443485953734,2917951.303074892
613,613,22.8,22.8,10.192512,10.192512,4713.2768319999905,-0.9834879999999995,-9297.276359461457,0.0,2917951.303074892
614,614,19.5,19.5,8.71728,8.71728,4721.99411199999,-1.475232,-14223.121117772653,0.0,2917951.303074892
615,615,16.2,16.2,7.242048,7.242048,4729.23615999999,-1.475232000000001,-11954.29773259724,0.0,2917951.303074892
616,616,12.9,12.9,5.766816,5.766816,4735.002975999991,-1.4752319999999992,-9608.84427513992,0.0,2917951.303074892
617,617,9.6,9.6,4.291584,4.291584,4739.29455999999,-1.475232,-7202.370574939634,0.0,2917951.303074892
618,618,6.3,6.3,2.816352,2.816352,4742.11091199999,-1.475232,-4750.4864615352635,0.0,2917951.303074892
619,619,3.0,3.0,1.34112,1.34112,4743.45203199999,-1.475232,-2268.8017644657134,0.0,2917951.303074892
620,620,0.0,0.0,0.0,0.0,4743.45203199999,-1.34112,0.0,0.0,2917951.303074892
621,621,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
622,622,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
623,623,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
624,624,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
625,625,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
626,626,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
627,627,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
628,628,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
629,629,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
630,630,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
631,631,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
632,632,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
633,633,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
634,634,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
635,635,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
636,636,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
637,637,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
638,638,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
639,639,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
640,640,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
641,641,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
642,642,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
643,643,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
644,644,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
645,645,0.0,0.0,0.0,0.0,4743.45203199999,0.0,0.0,0.0,2917951.303074892
646,646,2.0,2.0,0.89408,0.89408,4744.34611199999,0.89408,1488.5652846634769,1488.5652846634769,2919439.8683595555
647,647,4.5,4.5,2.01168,2.01168,4746.35779199999,1.1176000000000001,3991.745299559779,3991.745299559779,2923431.613659115
648,648,7.8,7.8,3.486912,3.486912,4749.84470399999,1.4752319999999997,8709.056736786462,8709.056736786462,2932140.6703959014
649,649,10.2,10.2,4.559807999999999,4.559807999999999,4754.40451199999,1.0728959999999996,8820.973745084544,8820.973745084544,2940961.644140986
650,650,12.5,12.5,5.588,5.588,4759.99251199999,1.0281920000000007,10503.274604137054,10503.274604137054,2951464.918745123
651,651,14.0,14.0,6.25856,6.25856,4766.25107199999,0.67056,8632.216761391222,8632.216761391222,2960097.135506514
652,652,15.3,15.3,6.8397120000000005,6.8397120000000005,4773.09078399999,0.5811520000000003,8609.40533773401,8609.40533773401,2968706.540844248
653,653,17.5,17.5,7.8232,7.8232,4780.91398399999,0.9834879999999995,14399.03568942035,14399.03568942035,2983105.5765336687
654,654,19.6,19.6,8.761984,8.761984,4789.67596799999,0.9387840000000001,15682.414656345809,15682.414656345809,2998787.9911900144
655,655,21.0,21.0,9.38784,9.38784,4799.06380799999,0.6258560000000006,12726.093501505202,12726.093501505202,3011514.0846915194
656,656,22.2,22.2,9.924288,9.924288,4808.98809599999,0.536448,12279.246138287768,12279.246138287768,3023793.330829807
657,657,23.3,23.3,10.416032,10.416032,4819.40412799999,0.49174399999999885,12312.266250925446,12312.266250925446,3036105.5970807327
658,658,24.5,24.5,10.95248,10.95248,4830.35660799999,0.536448,13741.929460626397,13741.929460626397,3049847.5265413593
659,659,25.3,25.0,11.176,11.176,4841.53260799999,0.2235200000000006,9111.329970037585,9111.329970037585,3058958.856511397
660,660,25.6,25.0,11.176,11.176,4852.708607999991,0.0,5571.443485953734,5571.443485953734,3064530.2999973507
661,661,26.0,25.0,11.176,11.176,4863.884607999991,0.0,5571.443485953734,5571.443485953734,3070101.7434833045
662,662,26.1,25.0,11.176,11.176,4875.060607999992,0.0,5571.443485953734,5571.443485953734,3075673.1869692584
663,663,26.2,25.0,11.176,11.176,4886.236607999992,0.0,5571.443485953734,5571.443485953734,3081244.630455212
664,664,26.2,25.0,11.176,11.176,4897.412607999992,0.0,5571.443485953734,5571.443485953734,3086816.073941166
665,665,26.4,25.0,11.176,11.176,4908.588607999993,0.0,5571.443485953734,5571.443485953734,3092387.51742712
666,666,26.5,25.0,11.176,11.176,4919.764607999993,0.0,5571.443485953734,5571.443485953734,3097958.9609130737
667,667,26.5,25.0,11.176,11.176,4930.9406079999935,0.0,5571.443485953734,5571.443485953734,3103530.4043990276
668,668,26.0,25.0,11.176,11.176,4942.116607999994,0.0,5571.443485953734,5571.443485953734,3109101.8478849814
669,669,25.5,25.0,11.176,11.176,4953.292607999994,0.0,5571.443485953734,5571.443485953734,3114673.2913709353
670,670,23.6,23.6,10.550144000000001,10.550144000000001,4963.842751999994,-0.6258559999999989,-4213.4322088658,0.0,3114673.2913709353
671,671,21.4,21.4,9.566656,9.566656,4973.409407999994,-0.9834880000000013,-8822.257975998873,0.0,3114673.2913709353
672,672,18.5,18.5,8.270240000000001,8.270240000000001,4981.679647999994,-1.296415999999999,-11449.010769608034,0.0,3114673.2913709353
673,673,16.4,16.4,7.331455999999999,7.331455999999999,4989.011103999994,-0.9387840000000018,-6520.943384183348,0.0,3114673.2913709353
674,674,14.5,14.5,6.48208,6.48208,4995.493183999994,-0.8493759999999995,-5005.843579125533,0.0,3114673.2913709353
675,675,11.6,11.6,5.185664,5.185664,5000.678847999993,-1.2964159999999998,-7353.252110500064,0.0,3114673.2913709353
676,676,8.7,8.7,3.889248,3.889248,5004.568095999994,-1.2964160000000002,-5552.017260357451,0.0,3114673.2913709353
677,677,5.8,5.8,2.592832,2.592832,5007.160927999994,-1.2964159999999998,-3719.0011152299194,0.0,3114673.2913709353
678,678,3.5,3.5,1.56464,1.56464,5008.7255679999935,-1.028192,-1654.943689810456,0.0,3114673.2913709353
679,679,2.0,2.0,0.89408,0.89408,5009.6196479999935,-0.67056,-493.7711464234734,0.0,3114673.2913709353
680,680,0.0,0.0,0.0,0.0,5009.6196479999935,-0.89408,0.0,0.0,3114673.2913709353
681,681,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
682,682,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
683,683,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
684,684,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
685,685,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
686,686,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
687,687,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
688,688,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
689,689,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
690,690,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
691,691,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
692,692,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
693,693,0.0,0.0,0.0,0.0,5009.6196479999935,0.0,0.0,0.0,3114673.2913709353
694,694,1.4,1.4,0.625856,0.625856,5010.245503999993,0.625856,803.9085690716763,803.9085690716763,3115477.199940007
695,695,3.3,3.3,1.475232,1.475232,5011.720735999993,0.8493760000000001,2364.3257484329383,2364.3257484329383,3117841.52568844
696,696,4.4,4.4,1.9669760000000003,1.9669760000000003,5013.687711999993,0.4917440000000002,2158.3002925548544,2158.3002925548544,3119999.825980995
697,697,6.5,6.5,2.90576,2.90576,5016.593471999992,0.9387839999999996,5039.910334896995,5039.910334896995,3125039.736315892
698,698,9.2,9.2,4.112768,4.112768,5020.706239999992,1.207008,8724.858377206128,8724.858377206128,3133764.594693098
699,699,11.3,11.3,5.051552,5.051552,5025.757791999992,0.9387840000000001,8831.585059574985,8831.585059574985,3142596.179752673
700,700,13.5,13.5,6.03504,6.03504,5031.792831999992,0.9834880000000004,10986.639273459907,10986.639273459907,3153582.819026133
701,701,14.6,14.6,6.526784,6.526784,5038.319615999992,0.49174399999999974,7366.471351248172,7366.471351248172,3160949.2903773813
702,702,16.4,16.4,7.331455999999999,7.331455999999999,5045.6510719999915,0.8046719999999992,11591.947777576854,11591.947777576854,3172541.238154958
703,703,16.7,16.7,7.465567999999999,7.465567999999999,5053.116639999991,0.134112,4722.068327665967,4722.068327665967,3177263.306482624
704,704,16.5,16.5,7.3761600000000005,7.3761600000000005,5060.492799999991,-0.08940799999999882,2321.2599990623535,2321.2599990623535,3179584.566481686
705,705,16.5,16.5,7.3761600000000005,7.3761600000000005,5067.868959999991,0.0,3255.790030860475,3255.790030860475,3182840.3565125465
706,706,18.2,18.2,8.136128,8.136128,5076.005087999991,0.7599679999999989,12430.886041709131,12430.886041709131,3195271.2425542558
707,707,19.2,19.2,8.583168,8.583168,5084.588255999991,0.4470400000000012,9359.800795412393,9359.800795412393,3204631.0433496684
708,708,20.1,20.1,8.985504,8.985504,5093.573759999991,0.402336,9280.79558253034,9280.79558253034,3213911.838932199
709,709,21.5,21.5,9.611360000000001,9.611360000000001,5103.185119999991,0.6258560000000006,13062.170928177606,13062.170928177606,3226974.0098603764
710,710,22.5,22.5,10.0584,10.0584,5113.243519999991,0.44703999999999944,11192.665968891175,11192.665968891175,3238166.6758292676
711,711,22.5,22.5,10.0584,10.0584,5123.301919999991,0.0,4820.870297540272,4820.870297540272,3242987.546126808
712,712,22.1,22.1,9.879584000000001,9.879584000000001,5133.181503999991,-0.17881599999999942,2203.21570170933,2203.21570170933,3245190.7618285175
713,713,22.7,22.7,10.147808,10.147808,5143.329311999991,0.26822399999999824,8735.638705073965,8735.638705073965,3253926.4005335914
714,714,23.3,23.3,10.416032,10.416032,5153.745343999991,0.268224,9013.092047759328,9013.092047759328,3262939.4925813507
715,715,23.5,23.5,10.50544,10.50544,5164.250783999991,0.0894080000000006,6444.386885235809,6444.386885235809,3269383.8794665867
716,716,22.5,22.5,10.0584,10.0584,5174.309183999991,-0.44703999999999944,-1550.9253738106308,0.0,3269383.8794665867
717,717,21.6,21.6,9.656064,9.656064,5183.96524799999,-0.402336,-939.2599998930299,0.0,3269383.8794665867
718,718,20.5,20.5,9.16432,9.16432,5193.12956799999,-0.4917440000000006,-2121.238085694157,0.0,3269383.8794665867
719,719,18.0,18.0,8.04672,8.04672,5201.176287999991,-1.1175999999999995,-9124.3849981052,0.0,3269383.8794665867
720,720,15.0,15.0,6.7056000000000004,6.7056000000000004,5207.881887999991,-1.34112,-9835.09176861582,0.0,3269383.8794665867
721,721,12.0,12.0,5.36448,5.36448,5213.246367999991,-1.34112,-7938.440790725425,0.0,3269383.8794665867
722,722,9.0,9.0,4.02336,4.02336,5217.269727999991,-1.34112,-5994.878228946518,0.0,3269383.8794665867
723,723,6.2,6.2,2.771648,2.771648,5220.041375999991,-1.2517120000000004,-3797.7511232257284,0.0,3269383.8794665867
724,724,4.5,4.5,2.01168,2.01168,5222.053055999991,-0.7599679999999998,-1360.5630643749876,0.0,3269383.8794665867
725,725,3.0,3.0,1.34112,1.34112,5223.394175999991,-0.67056,-739.5708033414944,0.0,3269383.8794665867
