,time_s,speed_ms,incremental_distance,cumulative_distance,acceleration_mss,power_W,cumulative_energy,incremental_energy_J,segment_number
3018,370.37738666632043,11.176,1.1176000000000001,3100.429008000031,0.0,5571.443485953734,1672909.6187753153,557.1443485953735,6
3019,370.47738666632046,11.176,1.1176000000000001,3101.546608000031,0.0,5571.443485953734,1673466.7631239106,557.1443485953735,6
3020,370.5773866663205,11.176,1.1176000000000001,3102.664208000031,0.0,5571.443485953734,1674023.907472506,557.1443485953735,6
3021,370.67738666632044,11.176,1.1176000000000001,3103.781808000031,0.0,5571.443485953734,1674581.0518211012,557.1443485953735,6
3022,370.77738666632047,11.176,1.1176000000000001,3104.899408000031,0.0,5571.443485953734,1675138.1961696965,557.1443485953735,6
3023,370.8773866663205,11.176,1.1176000000000001,3106.017008000031,0.0,5571.443485953734,1675695.3405182918,557.1443485953735,6
3024,370.97738666632046,11.176,1.1176000000000001,3107.134608000031,0.0,5571.443485953734,1676252.484866887,557.1443485953735,6
3025,371.0773866663205,11.176,1.1176000000000001,3108.2522080000313,0.0,5571.443485953734,1676809.6292154824,557.1443485953735,6
3026,371.17738666632044,11.176,1.1176000000000001,3109.3698080000313,0.0,5571.443485953734,1677366.7735640777,557.1443485953735,6
3027,371.27738666632047,11.176,1.1176000000000001,3110.4874080000313,0.0,5571.443485953734,1677923.917912673,557.1443485953735,6
3028,371.3773866663205,11.176,1.1176000000000001,3111.6050080000314,0.0,5571.443485953734,1678481.0622612683,557.1443485953735,6
3029,371.47738666632046,11.176,1.1176000000000001,3112.7226080000314,0.0,5571.443485953734,1679038.2066098636,557.1443485953735,6
3030,371.5773866663205,11.176,1.1176000000000001,3113.8402080000315,0.0,5571.443485953734,1679595.3509584588,557.1443485953735,6
3031,371.67738666632044,11.176,1.1176000000000001,3114.9578080000315,0.0,5571.443485953734,1680152.4953070541,557.1443485953735,6
3032,371.77738666632047,11.176,1.1176000000000001,3116.0754080000315,0.0,5571.443485953734,1680709.6396556494,557.1443485953735,6
3033,371.8773866663205,11.176,1.1176000000000001,3117.1930080000316,0.0,5571.443485953734,1681266.7840042447,557.1443485953735,6
3034,371.97738666632046,11.176,1.1176000000000001,3118.3106080000316,0.0,5571.443485953734,1681823.92835284,557.1443485953735,6
3035,372.0773866663205,11.176,1.1176000000000001,3119.4282080000316,0.0,5571.443485953734,1682381.0727014353,557.1443485953735,6
3036,372.1773866663205,11.176,1.1176000000000001,3120.5458080000317,0.0,5571.443485953734,1682938.2170500306,557.1443485953735,6
3037,372.27738666632047,11.176,1.1176000000000001,3121.6634080000317,0.0,5571.443485953734,1683495.361398626,557.1443485953735,6
3038,372.3773866663205,11.176,1.1176000000000001,3122.7810080000318,0.0,5571.443485953734,1684052.5057472212,557.1443485953735,6
3039,372.4773866663205,11.176,1.1176000000000001,3123.898608000032,0.0,5571.443485953734,1684609.6500958165,557.1443485953735,6
3040,372.5773866663205,11.176,1.1176000000000001,3125.016208000032,0.0,5571.443485953734,1685166.7944444118,557.1443485953735,6
3041,372.6773866663205,11.176,1.1176000000000001,3126.133808000032,0.0,5571.443485953734,1685723.938793007,557.1443485953735,6
3042,372.77738666632047,11.176,1.1176000000000001,3127.251408000032,0.0,5571.443485953734,1686281.0831416023,557.1443485953735,6
3043,372.8773866663205,11.176,1.1176000000000001,3128.369008000032,0.0,5571.443485953734,1686838.2274901976,557.1443485953735,6
3044,372.9773866663205,11.176,1.1176000000000001,3129.486608000032,0.0,5571.443485953734,1687395.371838793,557.1443485953735,6
3045,373.0773866663205,11.176,1.1176000000000001,3130.604208000032,0.0,5571.443485953734,1687952.5161873882,557.1443485953735,6
3046,373.1773866663205,11.176,1.1176000000000001,3131.721808000032,0.0,5571.443485953734,1688509.6605359835,557.1443485953735,6
3047,373.27738666632047,11.176,1.1176000000000001,3132.839408000032,0.0,5571.443485953734,1689066.8048845788,557.1443485953735,6
3048,373.3773866663205,11.176,1.1176000000000001,3133.957008000032,0.0,5571.443485953734,1689623.949233174,557.1443485953735,6
3049,373.4773866663205,11.176,1.1176000000000001,3135.074608000032,0.0,5571.443485953734,1690181.0935817694,557.1443485953735,6
3050,373.5773866663205,11.176,1.1176000000000001,3136.192208000032,0.0,5571.443485953734,1690738.2379303647,557.1443485953735,6
3051,373.6773866663205,11.176,1.1176000000000001,3137.3098080000323,0.0,5571.443485953734,1691295.38227896,557.1443485953735,6
3052,373.7773866663205,11.176,1.1176000000000001,3138.4274080000323,0.0,5571.443485953734,1691852.5266275553,557.1443485953735,6
3053,373.8773866663205,11.176,1.1176000000000001,3139.5450080000323,0.0,5571.443485953734,1692409.6709761505,557.1443485953735,6
3054,373.9773866663205,11.176,1.1176000000000001,3140.6626080000324,0.0,5571.443485953734,1692966.8153247458,557.1443485953735,6
3055,374.07738666632054,11.176,1.1176000000000001,3141.7802080000324,0.0,5571.443485953734,1693523.9596733411,557.1443485953735,6
3056,374.1773866663205,11.176,1.1176000000000001,3142.8978080000325,0.0,5571.443485953734,1694081.1040219364,557.1443485953735,6
3057,374.2773866663205,11.176,1.1176000000000001,3144.0154080000325,0.0,5571.443485953734,1694638.2483705317,557.1443485953735,6
3058,374.3773866663205,11.176,1.1176000000000001,3145.1330080000325,0.0,5571.443485953734,1695195.392719127,557.1443485953735,6
3059,374.4773866663205,11.176,1.1176000000000001,3146.2506080000326,0.0,5571.443485953734,1695752.5370677223,557.1443485953735,6
3060,374.57738666632054,11.176,1.1176000000000001,3147.3682080000326,0.0,5571.443485953734,1696309.6814163176,557.1443485953735,6
3061,374.6773866663205,11.176,1.1176000000000001,3148.4858080000326,0.0,5571.443485953734,1696866.8257649129,557.1443485953735,6
3062,374.7773866663205,11.176,1.1176000000000001,3149.6034080000327,0.0,5571.443485953734,1697423.9701135082,557.1443485953735,6
3063,374.8773866663205,11.176,1.1176000000000001,3150.7210080000327,0.0,5571.443485953734,1697981.1144621035,557.1443485953735,6
3064,374.9773866663205,11.176,1.1176000000000001,3151.8386080000328,0.0,5571.443485953734,1698538.2588106988,557.1443485953735,6
3065,375.07738666632054,11.176,1.1176000000000001,3152.956208000033,0.0,5571.443485953734,1699095.403159294,557.1443485953735,6
3066,375.1773866663205,11.176,1.1176000000000001,3154.073808000033,0.0,5571.443485953734,1699652.5475078893,557.1443485953735,6
3067,375.2773866663205,11.176,1.1176000000000001,3155.191408000033,0.0,5571.443485953734,1700209.6918564846,557.1443485953735,6
3068,375.37738666632055,11.176,1.1176000000000001,3156.309008000033,0.0,5571.443485953734,1700766.83620508,557.1443485953735,6
3069,375.4773866663205,11.176,1.1176000000000001,3157.426608000033,0.0,5571.443485953734,1701323.9805536752,557.1443485953735,6
3070,375.57738666632054,11.176,1.1176000000000001,3158.544208000033,0.0,5571.443485953734,1701881.1249022705,557.1443485953735,6
3071,375.67738666632056,11.176,1.1176000000000001,3159.661808000033,0.0,5571.443485953734,1702438.2692508658,557.1443485953735,6
3072,375.7773866663205,11.176,1.1176000000000001,3160.779408000033,0.0,5571.443485953734,1702995.413599461,557.1443485953735,6
3073,375.87738666632055,11.176,1.1176000000000001,3161.897008000033,0.0,5571.443485953734,1703552.5579480564,557.1443485953735,6
3074,375.9773866663205,11.176,1.1176000000000001,3163.014608000033,0.0,5571.443485953734,1704109.7022966517,557.1443485953735,6
3075,376.07738666632054,11.176,1.1176000000000001,3164.132208000033,0.0,5571.443485953734,1704666.846645247,557.1443485953735,6
3076,376.17738666632056,11.176,1.1176000000000001,3165.249808000033,0.0,5571.443485953734,1705223.9909938422,557.1443485953735,6
3077,376.2773866663205,11.176,1.1176000000000001,3166.3674080000333,0.0,5571.443485953734,1705781.1353424375,557.1443485953735,6
3078,376.37738666632055,11.176,1.1176000000000001,3167.4850080000333,0.0,5571.443485953734,1706338.2796910328,557.1443485953735,6
3079,376.4773866663205,11.176,1.1176000000000001,3168.6026080000333,0.0,5571.443485953734,1706895.4240396281,557.1443485953735,6
3080,376.57738666632054,11.176,1.1176000000000001,3169.7202080000334,0.0,5571.443485953734,1707452.5683882234,557.1443485953735,6
3081,376.67738666632056,11.176,1.1176000000000001,3170.8378080000334,0.0,5571.443485953734,1708009.7127368187,557.1443485953735,6
3082,376.7773866663205,11.176,1.1176000000000001,3171.9554080000335,0.0,5571.443485953734,1708566.857085414,557.1443485953735,6
3083,376.87738666632055,11.176,1.1176000000000001,3173.0730080000335,0.0,5571.443485953734,1709124.0014340093,557.1443485953735,6
3084,376.97738666632057,11.176,1.1176000000000001,3174.1906080000335,0.0,5571.443485953734,1709681.1457826046,557.1443485953735,6
3085,377.07738666632054,11.176,1.1176000000000001,3175.3082080000336,0.0,5571.443485953734,1710238.2901311999,557.1443485953735,6
3086,377.17738666632056,11.176,1.1176000000000001,3176.4258080000336,0.0,5571.443485953734,1710795.4344797952,557.1443485953735,6
3087,377.2773866663206,11.176,1.1176000000000001,3177.5434080000337,0.0,5571.443485953734,1711352.5788283905,557.1443485953735,6
3088,377.37738666632055,11.176,1.1176000000000001,3178.6610080000337,0.0,5571.443485953734,1711909.7231769857,557.1443485953735,6
3089,377.47738666632057,11.176,1.1176000000000001,3179.7786080000337,0.0,5571.443485953734,1712466.867525581,557.1443485953735,6
3090,377.57738666632054,11.176,1.1176000000000001,3180.8962080000338,0.0,5571.443485953734,1713024.0118741763,557.1443485953735,6
3091,377.67738666632056,11.176,1.1176000000000001,3182.013808000034,0.0,5571.443485953734,1713581.1562227716,557.1443485953735,6
3092,377.7773866663206,11.176,1.1176000000000001,3183.131408000034,0.0,5571.443485953734,1714138.300571367,557.1443485953735,6
3093,377.87738666632055,11.176,1.1176000000000001,3184.249008000034,0.0,5571.443485953734,1714695.4449199622,557.1443485953735,6
3094,377.97738666632057,11.176,1.1176000000000001,3185.366608000034,0.0,5571.443485953734,1715252.5892685575,557.1443485953735,6
3095,378.07738666632054,11.176,1.1176000000000001,3186.484208000034,0.0,5571.443485953734,1715809.7336171528,557.1443485953735,6
3096,378.17738666632056,11.176,1.1176000000000001,3187.601808000034,0.0,5571.443485953734,1716366.877965748,557.1443485953735,6
3097,378.2773866663206,11.176,1.1176000000000001,3188.719408000034,0.0,5571.443485953734,1716924.0223143434,557.1443485953735,6
3098,378.37738666632055,11.176,1.1176000000000001,3189.837008000034,0.0,5571.443485953734,1717481.1666629387,557.1443485953735,6
3099,378.47738666632057,11.176,1.1176000000000001,3190.954608000034,0.0,5571.443485953734,1718038.311011534,557.1443485953735,6
3100,378.5773866663206,11.176,1.1176000000000001,3192.072208000034,0.0,5571.443485953734,1718595.4553601292,557.1443485953735,6
3101,378.67738666632056,11.176,1.1176000000000001,3193.189808000034,0.0,5571.443485953734,1719152.5997087245,557.1443485953735,6
3102,378.7773866663206,11.176,1.1176000000000001,3194.3074080000342,0.0,5571.443485953734,1719709.7440573198,557.1443485953735,6
3103,378.8773866663206,11.176,1.1176000000000001,3195.4250080000343,0.0,5571.443485953734,1720266.8884059151,557.1443485953735,6
3104,378.97738666632057,11.176,1.1176000000000001,3196.5426080000343,0.0,5571.443485953734,1720824.0327545104,557.1443485953735,6
3105,379.0773866663206,11.176,1.1176000000000001,3197.6602080000343,0.0,5571.443485953734,1721381.1771031057,557.1443485953735,6
3106,379.17738666632056,11.176,1.1176000000000001,3198.7778080000344,0.0,5571.443485953734,1721938.321451701,557.1443485953735,6
3107,379.2773866663206,11.176,1.1176000000000001,3199.8954080000344,0.0,5571.443485953734,1722495.4658002963,557.1443485953735,6
3108,379.3773866663206,11.176,1.1176000000000001,3201.0130080000345,0.0,5571.443485953734,1723052.6101488916,557.1443485953735,6
3109,379.47738666632057,11.176,1.1176000000000001,3202.1306080000345,0.0,5571.443485953734,1723609.7544974869,557.1443485953735,6
3110,379.5773866663206,11.176,1.1176000000000001,3203.2482080000345,0.0,5571.443485953734,1724166.8988460822,557.1443485953735,6
3111,379.67738666632056,11.176,1.1176000000000001,3204.3658080000346,0.0,5571.443485953734,1724724.0431946774,557.1443485953735,6
3112,379.7773866663206,11.176,1.1176000000000001,3205.4834080000346,0.0,5571.443485953734,1725281.1875432727,557.1443485953735,6
3113,379.8773866663206,11.176,1.1176000000000001,3206.6010080000347,0.0,5571.443485953734,1725838.331891868,557.1443485953735,6
3114,379.97738666632057,11.151,1.1151,3207.7161080000346,-0.25,1603.5431291409434,1725998.6862047822,160.35431291409435,6
3115,380.0773866663206,11.100999999999999,1.1100999999999999,3208.8262080000345,-0.5,-2346.335959752326,1725764.0526088069,-234.6335959752326,6
3116,380.1773866663206,11.026,1.1026,3209.9288080000347,-0.75,-6251.421988673559,1725138.9104099395,-625.142198867356,6
3117,380.2773866663206,10.926,1.0926,3211.0214080000346,-1.0,-10084.845004324252,1724130.425909507,-1008.4845004324252,6
3118,380.3773866663206,10.801,1.0801,3212.1015080000348,-1.25,-13819.640310771256,1722748.4618784299,-1381.9640310771256,6
3119,380.4773866663206,10.651,1.0651,3213.1666080000346,-1.5,-17428.75302759519,1721005.5865756704,-1742.8753027595192,6
3120,380.5773866663206,10.475999999999999,1.0475999999999999,3214.2142080000344,-1.75,-20885.043787576004,1718917.0821969127,-2088.5043787576005,6
3121,380.6773866663206,10.276,1.0276,3215.2418080000343,-2.0,-24161.295573915646,1716500.952639521,-2416.1295573915645,6
3122,380.7773866663206,10.076,1.0076,3216.2494080000342,-2.0,-23724.283137999286,1714128.5243257212,-2372.4283137999287,6
3123,380.8773866663206,9.876000000000001,0.9876000000000001,3217.237008000034,-2.0,-23285.311111526928,1711799.9932145686,-2328.531111152693,6
3124,380.9773866663206,9.676000000000002,0.9676000000000002,3218.204608000034,-2.0,-22844.41839069857,1709515.5513754988,-2284.441839069857,6
3125,381.0773866663206,9.476000000000003,0.9476000000000003,3219.152208000034,-2.0,-22401.64387171421,1707275.3869883274,-2240.164387171421,6
3126,381.1773866663206,9.276000000000003,0.9276000000000004,3220.079808000034,-2.0,-21957.026450773854,1705079.68434325,-2195.7026450773856,6
3127,381.2773866663206,9.076000000000004,0.9076000000000004,3220.987408000034,-2.0,-21510.605024077497,1702928.6238408422,-2151.06050240775,6
3128,381.3773866663206,8.876000000000005,0.8876000000000005,3221.875008000034,-2.0,-21062.418487825136,1700822.3819920598,-2106.241848782514,6
3129,381.4773866663206,8.676000000000005,0.8676000000000006,3222.742608000034,-2.0,-20612.50573821678,1698761.1314182382,-2061.2505738216782,6
3130,381.5773866663206,8.476000000000006,0.8476000000000007,3223.590208000034,-2.0,-20160.90567145242,1696745.040851093,-2016.090567145242,6
3131,381.6773866663206,8.276000000000007,0.8276000000000008,3224.4178080000343,-2.0,-19707.657183732063,1694774.2751327197,-1970.7657183732063,6
3132,381.77738666632064,8.076000000000008,0.8076000000000008,3225.2254080000343,-2.0,-19252.7991712557,1692848.995215594,-1925.2799171255701,6
3133,381.8773866663206,7.876000000000007,0.7876000000000007,3226.0130080000345,-2.0,-18796.370530223343,1690969.3581625717,-1879.6370530223344,6
3134,381.9773866663206,7.676000000000007,0.7676000000000007,3226.7806080000346,-2.0,-18338.410156834983,1689135.5171468882,-1833.8410156834984,6
3135,382.07738666632065,7.476000000000007,0.7476000000000007,3227.5282080000347,-2.0,-17878.95694729062,1687347.621452159,-1787.895694729062,6
3136,382.1773866663206,7.276000000000007,0.7276000000000007,3228.255808000035,-2.0,-17418.04979779026,1685605.81647238,-1741.804979779026,6
3137,382.27738666632064,7.076000000000007,0.7076000000000007,3228.963408000035,-2.0,-16955.727604533902,1683910.2437119265,-1695.5727604533904,6
3138,382.3773866663206,6.8760000000000066,0.6876000000000007,3229.6510080000353,-2.0,-16492.02926372154,1682261.0407855543,-1649.202926372154,6
3139,382.4773866663206,6.676000000000006,0.6676000000000006,3230.3186080000355,-2.0,-16026.99367155318,1680658.341418399,-1602.6993671553182,6
3140,382.57738666632065,6.476000000000006,0.6476000000000006,3230.9662080000353,-2.0,-15560.659724228817,1679102.275445976,-1556.0659724228817,6
3141,382.6773866663206,6.276000000000006,0.6276000000000006,3231.593808000035,-2.0,-15093.06631794846,1677592.9688141812,-1509.306631794846,6
3142,382.77738666632064,6.076000000000006,0.6076000000000006,3232.201408000035,-2.0,-14624.2523489121,1676130.54357929,-1462.42523489121,6
3143,382.8773866663206,5.876000000000006,0.5876000000000006,3232.7890080000348,-2.0,-14154.256713319737,1674715.1179079579,-1415.4256713319737,6
3144,382.9773866663206,5.6760000000000055,0.5676000000000005,3233.3566080000346,-2.0,-13683.118307371378,1673346.8060772207,-1368.3118307371378,6
3145,383.07738666632065,5.476000000000005,0.5476000000000005,3233.9042080000345,-2.0,-13210.876027267019,1672025.718474494,-1321.087602726702,6
3146,383.1773866663206,5.276000000000005,0.5276000000000005,3234.4318080000344,-2.0,-12737.568769206657,1670751.9615975735,-1273.7568769206657,6
3147,383.27738666632064,5.076000000000005,0.5076000000000005,3234.9394080000343,-2.0,-12263.235429390297,1669525.6380546344,-1226.3235429390297,6
3148,383.37738666632066,4.876000000000005,0.4876000000000005,3235.427008000034,-2.0,-11787.914904017936,1668346.8465642326,-1178.7914904017937,6
3149,383.4773866663206,4.676000000000005,0.46760000000000046,3235.894608000034,-2.0,-11311.646089289578,1667215.6819553035,-1131.1646089289577,6
3150,383.57738666632065,4.476000000000004,0.44760000000000044,3236.342208000034,-2.0,-10834.467881405217,1666132.235167163,-1083.4467881405217,6
3151,383.6773866663207,4.276000000000004,0.4276000000000004,3236.769808000034,-2.0,-10356.419176564856,1665096.5932495065,-1035.6419176564857,6
3152,383.77738666632064,4.076000000000004,0.4076000000000004,3237.177408000034,-2.0,-9877.538870968496,1664108.8393624097,-987.7538870968497,6
3153,383.87738666632066,3.876000000000004,0.3876000000000004,3237.565008000034,-2.0,-9397.865860816135,1663169.052776328,-939.7865860816136,6
3154,383.9773866663206,3.6760000000000037,0.36760000000000037,3237.932608000034,-2.0,-8917.439042307775,1662277.3088720972,-891.7439042307775,6
3155,384.07738666632065,3.4760000000000035,0.34760000000000035,3238.2802080000342,-2.0,-8436.297311643415,1661433.6791409329,-843.6297311643416,6
3156,384.1773866663207,3.2760000000000034,0.32760000000000034,3238.6078080000343,-2.0,-7954.4795650230535,1660638.2311844307,-795.4479565023054,6
3157,384.27738666632064,3.076000000000003,0.3076000000000003,3238.9154080000344,-2.0,-7472.024698646694,1659891.028714566,-747.2024698646694,6
3158,384.37738666632066,2.876000000000003,0.2876000000000003,3239.2030080000345,-2.0,-6988.971608714332,1659192.1315536946,-698.8971608714332,6
3159,384.4773866663206,2.676000000000003,0.2676000000000003,3239.4706080000346,-2.0,-6505.359191425972,1658541.595634552,-650.5359191425973,6
3160,384.57738666632065,2.4760000000000026,0.24760000000000026,3239.718208000035,-2.0,-6021.226342981611,1657939.4730002538,-602.1226342981612,6
3161,384.6773866663207,2.2760000000000025,0.22760000000000025,3239.945808000035,-2.0,-5536.6119595812515,1657385.8118042958,-553.6611959581252,6
3162,384.77738666632064,2.0760000000000023,0.20760000000000023,3240.153408000035,-2.0,-5051.554937424891,1656880.6563105532,-505.15549374248917,6
3163,384.87738666632066,1.8760000000000023,0.18760000000000024,3240.3410080000353,-2.0,-4566.094172712531,1656424.0468932819,-456.6094172712531,6
3164,384.9773866663207,1.6760000000000024,0.16760000000000025,3240.5086080000356,-2.0,-4080.2685616441718,1656016.0200371174,-408.0268561644172,6
3165,385.07738666632065,1.4760000000000024,0.14760000000000026,3240.6562080000353,-2.0,-3594.117000419811,1655656.6083370754,-359.41170004198113,6
3166,385.1773866663207,1.2760000000000025,0.12760000000000024,3240.783808000035,-2.0,-3107.6783852394515,1655345.8404985515,-310.76783852394516,6
3167,385.2773866663207,1.0760000000000025,0.10760000000000025,3240.891408000035,-2.0,-2620.991612303092,1655083.7413373212,-262.0991612303092,6
3168,385.37738666632066,0.8760000000000026,0.08760000000000026,3240.979008000035,-2.0,-2134.0955778107314,1654870.33177954,-213.40955778107315,6
3169,385.4773866663207,0.6760000000000026,0.06760000000000026,3241.0466080000347,-2.0,-1647.029177962372,1654705.6288617437,-164.70291779623722,6
3170,385.57738666632065,0.4760000000000026,0.04760000000000026,3241.0942080000345,-2.0,-1159.831308958012,1654589.645730848,-115.9831308958012,6
3171,385.6773866663207,0.2760000000000026,0.02760000000000026,3241.1218080000344,-2.0,-672.5408669976518,1654522.3916441482,-67.25408669976518,6
3172,385.7773866663207,0.07600000000000257,0.007600000000000257,3241.1294080000343,-2.0,-185.19674828129186,1654503.87196932,-18.519674828129187,6
3173,385.87738666632066,0.0,0.0,3241.1294080000343,-2.0,0.0,1654503.87196932,0.0,6
3174,385.9773866663207,0.0,0.0,3241.1294080000343,-1.75,0.0,1654503.87196932,0.0,6
3175,386.07738666632065,0.0,0.0,3241.1294080000343,-1.5,0.0,1654503.87196932,0.0,6
3176,386.1773866663207,0.0,0.0,3241.1294080000343,-1.25,0.0,1654503.87196932,0.0,6
3177,386.2773866663207,0.0,0.0,3241.1294080000343,-1.0,0.0,1654503.87196932,0.0,6
3178,386.37738666632066,0.0,0.0,3241.1294080000343,-0.75,0.0,1654503.87196932,0.0,6
3179,386.4773866663207,0.0,0.0,3241.1294080000343,-0.5,0.0,1654503.87196932,0.0,6
3180,386.5773866663207,0.0,0.0,3241.1294080000343,-0.25,0.0,1654503.87196932,0.0,6
3181,386.6773866663207,0.0,0.0,3241.1294080000343,0.0,0.0,1654503.87196932,0.0,6
3182,386.67738666640025,0.025,1.9895196601282805e-12,3241.129408000036,0.25,18.78922828652344,1654503.8719693215,1.4952615629870716e-09,6
3183,387.67738666640025,0.0,0.0,3241.129408000036,-0.938784,0.0,1654503.8719693215,0.0,7
3184,388.67738666640025,0.0,0.0,3241.129408000036,0.0,0.0,1654503.8719693215,0.0,7
3185,389.67738666640025,0.0,0.0,3241.129408000036,0.0,0.0,1654503.8719693215,0.0,7
3186,390.67738666640025,0.0,0.0,3241.129408000036,0.0,0.0,1654503.8719693215,0.0,7
3187,391.67738666640025,0.0,0.0,3241.129408000036,0.0,0.0,1654503.8719693215,0.0,7
3188,392.67738666640025,0.0,0.0,3241.129408000036,0.0,0.0,1654503.8719693215,0.0,7
3189,393.7773866664003,0.025,0.0025000000000000005,3241.131908000036,0.25,18.78922828652344,1654505.7508921502,1.878922828652344,8
3190,393.87738666640024,0.07500000000000001,0.0075000000000000015,3241.1394080000364,0.5,82.93776061113282,1654514.0446682114,8.293776061113283,8
3191,393.97738666640026,0.15000000000000002,0.015000000000000003,3241.1544080000363,0.75,219.01711613906255,1654535.9463798252,21.901711613906258,8
3192,394.07738666640023,0.25,0.025,3241.1794080000363,1.0,453.60253652343755,1654581.3066334776,45.36025365234376,8
3193,394.17738666640025,0.375,0.037500000000000006,3241.2169080000363,1.25,813.2764045166016,1654662.6342739293,81.32764045166016,8
3194,394.2773866664003,0.525,0.052500000000000005,3241.269408000036,1.5,1324.632802118555,1654795.0975541412,132.4632802118555,8
3195,394.37738666640024,0.7000000000000001,0.07,3241.339408000036,1.75,2014.2832082625,1654996.5258749675,201.42832082625,8
3196,394.47738666640026,0.9000000000000001,0.09000000000000002,3241.4294080000363,2.0,2908.8633360375,1655287.412208571,290.88633360375,8
3197,394.57738666640023,1.1,0.11000000000000001,3241.5394080000365,2.0,3555.6339592125,1655642.9756044922,355.56339592125005,8
3198,394.67738666640025,1.3,0.13,3241.6694080000366,2.0,4202.6185114875,1656063.237455641,420.26185114875,8
3199,394.7773866664003,1.5,0.15000000000000002,3241.8194080000367,2.0,4849.8558890625,1656548.2230445473,484.98558890625003,8
3200,394.87738666640024,1.7,0.17,3241.9894080000367,2.0,5497.3849881375,1657097.961543361,549.73849881375,8
3201,394.97738666640026,1.9,0.19,3242.179408000037,2.0,6145.244704912499,1657712.4860138523,614.52447049125,8
3202,395.07738666640023,2.1,0.21000000000000002,3242.389408000037,2.0,6793.4739355875,1658391.8334074111,679.34739355875,8
3203,395.17738666640025,2.3000000000000003,0.23000000000000004,3242.619408000037,2.0,7442.111576362501,1659136.0445650474,744.2111576362502,8
3204,395.2773866664003,2.5000000000000004,0.25000000000000006,3242.869408000037,2.0,8091.196523437502,1659945.164217391,809.1196523437502,8
3205,395.37738666640024,2.7000000000000006,0.2700000000000001,3243.139408000037,2.0,8740.767673012502,1660819.2409846922,874.0767673012502,8
3206,395.47738666640026,2.900000000000001,0.2900000000000001,3243.429408000037,2.0,9390.863921287502,1661758.327376821,939.0863921287503,8
3207,395.57738666640023,3.100000000000001,0.3100000000000001,3243.7394080000367,2.0,10041.524164462502,1662762.4797932673,1004.1524164462503,8
3208,395.67738666640025,3.300000000000001,0.3300000000000001,3244.0694080000367,2.0,10692.787298737503,1663831.758523141,1069.2787298737503,8
3209,395.7773866664003,3.5000000000000013,0.35000000000000014,3244.4194080000366,2.0,11344.692220312505,1664966.2277451723,1134.4692220312506,8
3210,395.87738666640024,3.7000000000000015,0.37000000000000016,3244.7894080000365,2.0,11997.277825387506,1666165.9555277112,1199.7277825387507,8
3211,395.97738666640026,3.9000000000000017,0.3900000000000002,3245.1794080000363,2.0,12650.583010162505,1667431.0138287274,1265.0583010162507,8
3212,396.07738666640023,4.100000000000001,0.41000000000000014,3245.589408000036,2.0,13304.646670837505,1668761.478495811,1330.4646670837506,8
3213,396.17738666640025,4.300000000000002,0.43000000000000016,3246.019408000036,2.0,13959.507703612506,1670157.4292661725,1395.9507703612508,8
3214,396.2773866664003,4.500000000000002,0.4500000000000002,3246.469408000036,2.0,14615.205004687505,1671618.9497666412,1461.5205004687505,8
3215,396.37738666640024,4.700000000000002,0.4700000000000002,3246.9394080000357,2.0,15271.777470262507,1673146.1275136676,1527.1777470262507,8
3216,396.47738666640026,4.900000000000002,0.4900000000000002,3247.4294080000354,2.0,15929.263996537507,1674739.0539133213,1592.9263996537509,8
3217,396.57738666640023,5.100000000000002,0.5100000000000002,3247.9394080000357,2.0,16587.70347971251,1676397.8242612926,1658.7703479712509,8
3218,396.67738666640025,5.3000000000000025,0.5300000000000002,3248.469408000036,2.0,17247.13481598751,1678122.5377428913,1724.713481598751,8
3219,396.7773866664003,5.500000000000003,0.5500000000000003,3249.019408000036,2.0,17907.596901562505,1679913.2974330476,1790.7596901562506,8
3220,396.87738666640024,5.700000000000003,0.5700000000000003,3249.589408000036,2.0,18569.128632637512,1681770.2102963114,1856.9128632637512,8
3221,396.97738666640026,5.900000000000003,0.5900000000000003,3250.1794080000363,2.0,19231.768905412508,1683693.3871868527,1923.176890541251,8
3222,397.07738666640023,6.100000000000003,0.6100000000000003,3250.7894080000365,2.0,19895.556616087513,1685682.9428484614,1989.5556616087515,8
3223,397.17738666640025,6.300000000000003,0.6300000000000003,3251.4194080000366,2.0,20560.530660862514,1687738.9959145477,2056.0530660862514,8
3224,397.2773866664003,6.5000000000000036,0.6500000000000004,3252.0694080000367,2.0,21226.72993593751,1689861.6689081416,2122.672993593751,8
3225,397.37738666640024,6.700000000000004,0.6700000000000004,3252.7394080000367,2.0,21894.193337512515,1692051.0882418929,2189.4193337512515,8
3226,397.47738666640026,6.900000000000004,0.6900000000000004,3253.429408000037,2.0,22562.95976178751,1694307.3842180716,2256.295976178751,8
3227,397.57738666640023,7.100000000000004,0.7100000000000004,3254.139408000037,2.0,23233.068104962513,1696630.6910285677,2323.3068104962513,8
3228,397.67738666640025,7.300000000000004,0.7300000000000004,3254.869408000037,2.0,23904.557263237515,1699021.1467548914,2390.4557263237516,8
3229,397.7773866664003,7.500000000000004,0.7500000000000004,3255.619408000037,2.0,24577.466132812515,1701478.8933681727,2457.7466132812515,8
3230,397.87738666640024,7.700000000000005,0.7700000000000005,3256.389408000037,2.0,25251.83360988751,1704004.0767291614,2525.1833609887512,8
3231,397.97738666640026,7.900000000000005,0.7900000000000005,3257.179408000037,2.0,25927.698590662516,1706596.8465882277,2592.7698590662517,8
